show_id,title,type,release_year,date_added_parsed,year_added,month_added,rating,duration,duration_int,duration_type,country,director,listed_in,date_added
s7095,Iqbal,Movie,2006,2018-03-01,2018,3,TV-Y7,127 min,127,minutes,India,Nagesh Kukunoor,"Dramas, Independent Movies, International Movies",3/1/2018
s7096,Irada Pakka,Movie,2010,2018-03-15,2018,3,TV-14,137 min,137,minutes,India,Kedar Shinde,"Comedies, Dramas, International Movies",3/15/2018
s7097,Iron Cowboy: The Story of the 50.50.50,Movie,2018,2019-07-19,2019,7,TV-14,77 min,77,minutes,United States,Jacob Schwab,"Documentaries, Sports Movies",7/19/2019
s7098,Iron Man & Captain America: Heroes United,Movie,2014,2014-10-12,2014,10,PG,71 min,71,minutes,United States,Leo Riley,"Children & Family Movies, Sci-Fi & Fantasy",10/12/2014
s7105,It's Fine,Movie,2012,2019-05-03,2019,5,TV-14,101 min,101,minutes,Egypt,Ismail Farouk,"Comedies, International Movies, Music & Musicals",5/3/2019
s7100,Ishqedarriyaan,Movie,2015,2018-03-01,2018,3,TV-14,130 min,130,minutes,India,V. K. Prakash,"Dramas, International Movies, Romantic Movies",3/1/2018
s7109,최강전사 미니특공대 : 영웅의 탄생,Movie,2018,2018-09-01,2018,9,TV-Y7,68 min,68,minutes,Not Given,Young Jun Lee,Children & Family Movies,9/1/2018
s7103,Issaq,Movie,2013,2018-03-01,2018,3,TV-MA,140 min,140,minutes,India,Manish Tiwary,"Dramas, International Movies, Music & Musicals",3/1/2018
s7104,It Takes Two,Movie,1995,2019-11-20,2019,11,PG,101 min,101,minutes,United States,Andy Tennant,"Children & Family Movies, Comedies",11/20/2019
s7106,It's Now or Never,Movie,2015,2016-03-01,2016,3,TV-MA,91 min,91,minutes,Spain,Maria Ripoll,"Comedies, International Movies, Romantic Movies",3/1/2016
s7107,"It's Okay, Buddy",Movie,2017,2019-06-06,2019,6,TV-14,84 min,84,minutes,Egypt,Hani Hamdi,"Comedies, International Movies, Music & Musicals",6/6/2019
s7108,Iverson,Movie,2014,2016-04-01,2016,4,NR,88 min,88,minutes,United States,Zatella Beatty,"Documentaries, Sports Movies",4/1/2016
s7110,Jaan-E-Mann: Let's Fall in Love... Again,Movie,2006,2019-12-31,2019,12,TV-14,163 min,163,minutes,India,Shirish Kunder,"Dramas, International Movies, Romantic Movies",12/31/2019
s7112,Jack of all Trades,Movie,2018,2019-07-16,2019,7,TV-MA,86 min,86,minutes,Canada,"Harvey Glazer, Stuart Stone","Documentaries, Sports Movies",7/16/2019
s7113,Jack Taylor,TV Show,2016,2013-03-31,2013,3,TV-MA,1 Season,1,seasons,United States,Stuart Orme,"Crime TV Shows, International TV Shows, TV Dramas",3/31/2013
s7114,Jackie Brown,Movie,1997,2019-08-01,2019,8,R,154 min,154,minutes,United States,Quentin Tarantino,"Dramas, Thrillers",8/1/2019
s7115,Jackpot,Movie,2015,2018-10-06,2018,10,TV-14,92 min,92,minutes,Vietnam,Dustin Nguyen,"Comedies, Dramas, International Movies",10/6/2018
s7116,Jail,Movie,2009,2019-12-31,2019,12,TV-14,132 min,132,minutes,India,Madhur Bhandarkar,"Dramas, International Movies",12/31/2019
s7118,Jal,Movie,2013,2017-10-15,2017,10,TV-14,132 min,132,minutes,India,Girish Malik,"Dramas, Independent Movies, International Movies",10/15/2017
s7119,Jalpari: The Desert Mermaid,Movie,2012,2018-05-19,2018,5,TV-14,94 min,94,minutes,India,Nila Madhab Panda,"Dramas, Independent Movies, International Movies",5/19/2018
s7120,Janaan,Movie,2016,2017-09-15,2017,9,TV-14,132 min,132,minutes,Pakistan,Azfar Jafri,"Comedies, Dramas, International Movies",9/15/2017
s7122,Jay and Silent Bob Strike Back,Movie,2001,2019-01-01,2019,1,R,105 min,105,minutes,United States,Kevin Smith,"Comedies, Cult Movies",1/1/2019
s7123,Jealousy and medicine,Movie,1973,2019-10-01,2019,10,TV-MA,97 min,97,minutes,Poland,Janusz Majewski,"Dramas, International Movies, Romantic Movies",10/1/2019
s7125,Jeremy Scott: The People's Designer,Movie,2015,2016-04-01,2016,4,PG-13,109 min,109,minutes,United States,Vlad Yudin,Documentaries,4/1/2016
s7127,Jersey Boys,Movie,2014,2019-01-01,2019,1,R,134 min,134,minutes,United States,Clint Eastwood,"Dramas, Music & Musicals",1/1/2019
s7128,Jesus: Countdown to Calvary,Movie,2018,2019-04-01,2019,4,TV-14,53 min,53,minutes,Ireland,Gerry Hoban,"Documentaries, Faith & Spirituality",4/1/2019
s7129,Jewel's Catch One,Movie,2016,2018-05-01,2018,5,TV-MA,84 min,84,minutes,United States,C. Fitz,"Documentaries, LGBTQ Movies",5/1/2018
s7131,Jimi Hendrix,Movie,1973,2019-11-01,2019,11,R,102 min,102,minutes,United States,Joe Boyd,"Documentaries, Music & Musicals",11/1/2019
s7135,Joe Cocker: Mad Dog with Soul,Movie,2017,2017-04-01,2017,4,TV-14,90 min,90,minutes,United Kingdom,John Edginton,"Documentaries, International Movies, Music & Musicals",4/1/2017
s7136,John & Jane,Movie,2005,2016-08-15,2016,8,TV-14,79 min,79,minutes,India,Ashim Ahluwalia,"Documentaries, International Movies",8/15/2016
s7137,John Carter,Movie,2012,2019-05-02,2019,5,PG-13,133 min,133,minutes,United States,Andrew Stanton,"Action & Adventure, Sci-Fi & Fantasy",5/2/2019
s7138,John Day,Movie,2013,2019-12-31,2019,12,TV-MA,125 min,125,minutes,India,Ahishor Solomon,"International Movies, Thrillers",12/31/2019
s7134,Jis Desh Men Ganga Behti Hai,Movie,1960,2019-12-31,2019,12,TV-14,181 min,181,minutes,Not Given,Radhu Karmakar,"Action & Adventure, Dramas, International Movies",12/31/2019
s7140,Jonathan,Movie,2018,2019-04-16,2019,4,TV-MA,101 min,101,minutes,United States,Bill Oliver,"Dramas, Independent Movies, Sci-Fi & Fantasy",4/16/2019
s7141,Jonathan Strange & Mr Norrell,TV Show,2015,2016-08-25,2016,8,TV-14,1 Season,1,seasons,United Kingdom,Toby Haynes,"British TV Shows, TV Dramas, TV Sci-Fi & Fantasy",8/25/2016
s7142,Jora 10 Numbaria,Movie,2017,2018-01-01,2018,1,TV-MA,135 min,135,minutes,India,Amardeep Singh Gill,"Action & Adventure, International Movies",1/1/2018
s7147,Jugaad,Movie,2017,2018-09-15,2018,9,TV-14,52 min,52,minutes,Not Given,Susannah Heath-Eves,Documentaries,9/15/2018
s7145,Judwaa,Movie,1997,2019-12-31,2019,12,TV-14,133 min,133,minutes,India,David Dhawan,"Comedies, International Movies, Romantic Movies",12/31/2019
s7146,Judy Moody and the Not Bummer Summer,Movie,2011,2019-08-08,2019,8,PG,91 min,91,minutes,United States,John Schultz,"Children & Family Movies, Comedies",8/8/2019
s7148,Julie & Julia,Movie,2009,2021-01-01,2021,1,PG-13,123 min,123,minutes,United States,Nora Ephron,"Comedies, Dramas",1/1/2021
s7150,Jumping the Broom,Movie,2011,2020-11-01,2020,11,PG-13,113 min,113,minutes,United States,Salim Akil,"Comedies, Romantic Movies",11/1/2020
s7151,Junebug,Movie,2005,2019-03-01,2019,3,R,107 min,107,minutes,United States,Phil Morrison,"Comedies, Dramas, Independent Movies",3/1/2019
s7680,Origins Collection,TV Show,2018,2018-07-20,2018,7,TV-PG,3 Seasons,3,seasons,United States,Peter McDonnell,Docuseries,7/20/2018
s7152,Jupiter Ascending,Movie,2015,2019-08-01,2019,8,PG-13,128 min,128,minutes,United States,"Lana Wachowski, Lilly Wachowski","Action & Adventure, Sci-Fi & Fantasy",8/1/2019
s7153,Just Friends,Movie,2005,2019-09-01,2019,9,PG-13,94 min,94,minutes,Germany,Roger Kumble,"Comedies, Romantic Movies",9/1/2019
s7154,"Justice, My Foot!",Movie,1992,2018-08-31,2018,8,TV-14,95 min,95,minutes,Hong Kong,Johnnie To,"Action & Adventure, Comedies, International Movies",8/31/2018
s7155,Justin Bieber: Never Say Never,Movie,2011,2018-01-01,2018,1,G,106 min,106,minutes,United States,Jon M. Chu,"Documentaries, Music & Musicals",1/1/2018
s7157,K-19: The Widowmaker,Movie,2002,2019-11-21,2019,11,PG-13,138 min,138,minutes,United Kingdom,Kathryn Bigelow,"Action & Adventure, Dramas",11/21/2019
s7159,Kaabil,Movie,2017,2017-06-25,2017,6,TV-14,139 min,139,minutes,India,Sanjay Gupta,"Dramas, International Movies",6/25/2017
s7160,Kaakan,Movie,2015,2018-03-01,2018,3,TV-PG,132 min,132,minutes,India,Kranti Redkar,"Dramas, International Movies, Romantic Movies",3/1/2018
s7161,Kaalia,Movie,1981,2019-12-31,2019,12,TV-14,173 min,173,minutes,India,Tinnu Anand,"Action & Adventure, Dramas, International Movies",12/31/2019
s7162,Kaaliyan,Movie,2017,2018-08-01,2018,8,TV-PG,105 min,105,minutes,India,Jijo Pancode,"Dramas, International Movies",8/1/2018
s7163,Kabali (Hindi Version),Movie,2016,2017-12-15,2017,12,TV-MA,148 min,148,minutes,India,Pa. Ranjith,"Action & Adventure, Dramas, International Movies",12/15/2017
s7164,Kacche Dhaagey,Movie,2016,2017-11-01,2017,11,TV-14,120 min,120,minutes,India,Buta Singh,"Dramas, International Movies, Romantic Movies",11/1/2017
s7165,Kahlil Gibran's The Prophet,Movie,2014,2017-10-01,2017,10,PG,85 min,85,minutes,United States,"Roger Allers, Gaëtan Brizzi, Paul Brizzi, Joan C. Gratz, Mohammed Saeed Harib, Tomm Moore, Nina Paley, Bill Plympton, Joann Sfar, Michael Socha","Children & Family Movies, Dramas",10/1/2017
s7166,Kajraare,Movie,2010,2017-10-22,2017,10,TV-14,113 min,113,minutes,India,Pooja Bhatt,"Dramas, International Movies, Music & Musicals",10/22/2017
s7167,Kaleidoscope,Movie,2016,2018-05-08,2018,5,TV-MA,99 min,99,minutes,United Kingdom,Rupert Jones,Thrillers,5/8/2018
s7168,Kalki,Movie,2017,2018-03-01,2018,3,TV-14,41 min,41,minutes,India,Dhilip Kumar,"Dramas, Independent Movies, International Movies",3/1/2018
s7170,Karzzzz,Movie,2008,2017-10-22,2017,10,TV-14,137 min,137,minutes,India,Satish Kaushik,"International Movies, Music & Musicals, Romantic Movies",10/22/2017
s7171,Kate & Leopold,Movie,2001,2020-01-01,2020,1,PG-13,118 min,118,minutes,United States,James Mangold,"Comedies, Romantic Movies",1/1/2020
s7172,Katha,Movie,1982,2019-12-31,2019,12,TV-PG,140 min,140,minutes,India,Sai Paranjape,"Comedies, Dramas, Independent Movies",12/31/2019
s7173,Katt Williams: Live,Movie,2006,2018-07-19,2018,7,NR,85 min,85,minutes,United States,Alphonso J. Wesson,Stand-Up Comedy,7/19/2018
s7174,Kaviyude Osyath,Movie,2017,2018-07-01,2018,7,TV-14,116 min,116,minutes,India,Vineeth Anil,"Dramas, International Movies",7/1/2018
s7175,Kay Dyache Bola,Movie,2005,2018-01-01,2018,1,TV-14,133 min,133,minutes,India,Chandrakant Kulkarni,"Comedies, Dramas, International Movies",1/1/2018
s7176,Ken Burns: The Civil War,TV Show,1990,2017-02-22,2017,2,TV-14,1 Season,1,seasons,United States,Ken Burns,Docuseries,2/22/2017
s7177,Ken Burns: The Roosevelts: An Intimate History,TV Show,2014,2017-02-22,2017,2,TV-PG,1 Season,1,seasons,United States,Ken Burns,Docuseries,2/22/2017
s7179,Kevin Hart: Laugh at My Pain,Movie,2011,2018-10-01,2018,10,R,89 min,89,minutes,United States,"Leslie Small, Tim Story",Stand-Up Comedy,10/1/2018
s7180,Kevin Hart: Let Me Explain,Movie,2013,2018-07-13,2018,7,R,75 min,75,minutes,United States,"Leslie Small, Tim Story",Stand-Up Comedy,7/13/2018
s7181,Kevin Hart: Seriously Funny,Movie,2010,2018-10-01,2018,10,TV-MA,67 min,67,minutes,United States,Shannon Hartman,Stand-Up Comedy,10/1/2018
s7182,Kevyn Aucoin: Beauty & the Beast in Me,Movie,2017,2019-01-01,2019,1,TV-MA,90 min,90,minutes,United States,Lori Kaye,"Documentaries, LGBTQ Movies",1/1/2019
s7184,Khalnayak,Movie,1993,2018-03-01,2018,3,TV-14,170 min,170,minutes,India,Subhash Ghai,"Action & Adventure, Dramas, International Movies",3/1/2018
s7187,Khosla Ka Ghosla,Movie,2006,2018-08-02,2018,8,TV-14,124 min,124,minutes,India,Dibakar Banerjee,"Comedies, Dramas, International Movies",8/2/2018
s7189,Khubsoorat,Movie,1980,2019-12-31,2019,12,TV-PG,120 min,120,minutes,India,Hrishikesh Mukherjee,"Classic Movies, Comedies, Dramas",12/31/2019
s7190,Khushi,Movie,2003,2018-03-01,2018,3,TV-14,157 min,157,minutes,India,"Surya S.J., Sunil Kumar Agrawal","Comedies, International Movies, Music & Musicals",3/1/2018
s7191,Kia and Cosmos,Movie,2018,2019-05-01,2019,5,TV-14,124 min,124,minutes,India,Sudipto Roy,"Dramas, Independent Movies, International Movies",5/1/2019
s7231,Krish Trish and Baltiboy: Face Your Fears,Movie,2017,2017-11-17,2017,11,TV-Y7,65 min,65,minutes,India,Tilak Shetty,Children & Family Movies,11/17/2017
s7192,Kickboxer: Retaliation,Movie,2017,2018-04-26,2018,4,R,110 min,110,minutes,United States,Dimitri Logothetis,Action & Adventure,4/26/2018
s7193,Kickboxer: Vengeance,Movie,2016,2016-12-08,2016,12,TV-MA,90 min,90,minutes,United States,John Stockwell,Action & Adventure,12/8/2016
s7194,Kicking and Screaming,Movie,1995,2019-11-04,2019,11,R,97 min,97,minutes,United States,Noah Baumbach,"Comedies, Independent Movies, Romantic Movies",11/4/2019
s7195,Kid Kulafu,Movie,2015,2019-03-04,2019,3,TV-14,108 min,108,minutes,Philippines,Paul Soriano,"Dramas, International Movies, Sports Movies",3/4/2019
s7196,Kidnapping Mr. Heineken,Movie,2015,2017-09-08,2017,9,R,95 min,95,minutes,Netherlands,Daniel Alfredson,"Action & Adventure, Dramas, International Movies",9/8/2017
s7210,Kingdoms of the Sky,TV Show,2018,2018-10-01,2018,10,TV-PG,1 Season,1,seasons,Not Given,Steve Greenwood,"British TV Shows, Docuseries, Science & Nature TV",10/1/2018
s7198,Kill Bill: Vol. 1,Movie,2003,2020-01-01,2020,1,R,111 min,111,minutes,United States,Quentin Tarantino,Action & Adventure,1/1/2020
s7199,Kill Bill: Vol. 2,Movie,2004,2020-01-01,2020,1,R,137 min,137,minutes,United States,Quentin Tarantino,Action & Adventure,1/1/2020
s7200,Kill Command,Movie,2016,2017-02-23,2017,2,TV-MA,100 min,100,minutes,United Kingdom,Steven Gomez,"Action & Adventure, Independent Movies, Sci-Fi & Fantasy",2/23/2017
s7201,Kill Hitler! The Luck of the Devil,Movie,2015,2019-05-01,2019,5,TV-14,53 min,53,minutes,France,Frédéric Tonolli,"Documentaries, International Movies",5/1/2019
s7202,Kill Ratio,Movie,2016,2017-02-17,2017,2,TV-MA,87 min,87,minutes,United States,Paul Tanter,Action & Adventure,2/17/2017
s7203,Kill the Irishman,Movie,2011,2020-08-21,2020,8,R,106 min,106,minutes,United States,Jonathan Hensleigh,"Action & Adventure, Dramas, Independent Movies",8/21/2020
s7204,Killer Klowns from Outer Space,Movie,1988,2020-04-01,2020,4,PG-13,86 min,86,minutes,United States,Stephen Chiodo,"Comedies, Cult Movies, Horror Movies",4/1/2020
s7205,Killers,Movie,2010,2021-01-01,2021,1,PG-13,100 min,100,minutes,United States,Robert Luketic,"Action & Adventure, Comedies, Romantic Movies",1/1/2021
s7206,Kills on Wheels,Movie,2016,2018-03-15,2018,3,TV-MA,103 min,103,minutes,Hungary,Attila Till,"Action & Adventure, Dramas, International Movies",3/15/2018
s7207,Kilo Two Bravo,Movie,2014,2019-03-01,2019,3,R,109 min,109,minutes,United Kingdom,Paul Katis,"Dramas, Independent Movies, Thrillers",3/1/2019
s7208,King Jack,Movie,2015,2016-07-01,2016,7,NR,81 min,81,minutes,United States,Felix Thompson,"Dramas, Independent Movies",7/1/2016
s7209,King's Ransom,Movie,2005,2019-11-01,2019,11,PG-13,98 min,98,minutes,United States,Jeffrey W. Byrd,"Action & Adventure, Comedies",11/1/2019
s7211,Kingpin,Movie,1996,2020-01-01,2020,1,PG-13,114 min,114,minutes,United States,"Peter Farrelly, Bobby Farrelly","Comedies, Cult Movies, Sports Movies",1/1/2020
s7212,Kings,Movie,2017,2018-10-29,2018,10,R,87 min,87,minutes,France,Deniz Gamze Ergüven,Dramas,10/29/2018
s7213,Kis Kisko Pyaar Karoon,Movie,2015,2017-11-01,2017,11,TV-PG,132 min,132,minutes,India,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","Comedies, International Movies",11/1/2017
s7214,Kiss the Girls,Movie,1997,2020-01-01,2020,1,R,116 min,116,minutes,United States,Gary Fleder,Thrillers,1/1/2020
s7217,KL Zombi,Movie,2013,2017-08-21,2017,8,TV-14,92 min,92,minutes,Malaysia,Woo Ming Jin,"Comedies, Horror Movies, International Movies",8/21/2017
s7219,Knock Knock,Movie,2015,2020-11-01,2020,11,R,99 min,99,minutes,United States,Eli Roth,"Horror Movies, Thrillers",11/1/2020
s7220,Know Your Enemy - Japan,Movie,1945,2017-03-31,2017,3,TV-14,63 min,63,minutes,United States,"Frank Capra, Joris Ivens","Classic Movies, Documentaries",3/31/2017
s7221,Knowing,Movie,2009,2019-10-01,2019,10,PG-13,121 min,121,minutes,United States,Alex Proyas,"Sci-Fi & Fantasy, Thrillers",10/1/2019
s7222,Koko: The Gorilla Who Talks,Movie,2016,2017-03-01,2017,3,TV-G,56 min,56,minutes,United Kingdom,Jonathan Taylor,Documentaries,3/1/2017
s7224,Kon-Tiki,Movie,2012,2019-04-26,2019,4,PG-13,96 min,96,minutes,United Kingdom,"Joachim Rønning, Espen Sandberg","Action & Adventure, Dramas, International Movies",4/26/2019
s7225,Koshish,Movie,1972,2019-12-31,2019,12,TV-14,115 min,115,minutes,India,Gulzar,"International Movies, Romantic Movies",12/31/2019
s7226,Kraftidioten,Movie,2014,2017-01-05,2017,1,TV-MA,117 min,117,minutes,Norway,Hans Petter Moland,"Comedies, International Movies, Thrillers",1/5/2017
s7228,Krish Trish and Baltiboy: Battle of Wits,Movie,2013,2017-09-08,2017,9,TV-Y7,62 min,62,minutes,Not Given,"Munjal Shroff, Tilak Shetty",Children & Family Movies,9/8/2017
s7229,Krish Trish and Baltiboy: Best Friends Forever,Movie,2016,2017-09-08,2017,9,TV-Y,65 min,65,minutes,Not Given,"Munjal Shroff, Tilak Shetty",Children & Family Movies,9/8/2017
s7230,Krish Trish and Baltiboy: Comics of India,Movie,2012,2017-09-08,2017,9,TV-Y7,61 min,61,minutes,Not Given,Tilak Shetty,Children & Family Movies,9/8/2017
s7235,Krisha,Movie,2015,2018-11-07,2018,11,R,81 min,81,minutes,United States,Trey Edward Shults,"Dramas, Independent Movies",11/7/2018
s7237,Kristy,Movie,2013,2015-10-31,2015,10,NR,85 min,85,minutes,United States,Oliver Blackburn,Horror Movies,10/31/2015
s7238,Krystal,Movie,2017,2019-01-01,2019,1,R,93 min,93,minutes,United States,William H. Macy,"Comedies, Dramas",1/1/2019
s7239,Kuldip Patwal: I Didn't Do It!,Movie,2017,2019-12-31,2019,12,TV-MA,126 min,126,minutes,India,Remy Kohli,"Dramas, Independent Movies, International Movies",12/31/2019
s7240,Kung Fu Hustle,Movie,2004,2020-04-01,2020,4,R,99 min,99,minutes,Hong Kong,Stephen Chow,"Action & Adventure, Comedies, Cult Movies",4/1/2020
s7241,Kung Fu Magoo,Movie,2010,2018-08-01,2018,8,TV-Y7,79 min,79,minutes,Mexico,Andrés Couturier,"Children & Family Movies, Comedies",8/1/2018
s7242,Kung Fu Panda: Holiday,Movie,2010,2012-12-01,2012,12,TV-PG,26 min,26,minutes,United States,Tim Johnson,"Children & Family Movies, Comedies",12/1/2012
s7243,Kung Fu Yoga,Movie,2017,2017-10-06,2017,10,TV-PG,107 min,107,minutes,China,Stanley Tong,"Action & Adventure, Comedies, International Movies",10/6/2017
s7245,Kurt & Courtney,Movie,1998,2019-01-08,2019,1,R,95 min,95,minutes,United Kingdom,Nick Broomfield,"Documentaries, Music & Musicals",1/8/2019
s7247,Kurtulus Son Durak,Movie,2012,2017-03-10,2017,3,TV-MA,100 min,100,minutes,Turkey,Yusuf Pirhasan,"Comedies, Dramas, International Movies",3/10/2017
s7248,Kya Kehna,Movie,2000,2018-04-01,2018,4,TV-PG,149 min,149,minutes,India,Kundan Shah,"Dramas, International Movies, Romantic Movies",4/1/2018
s7249,Kygo: Live at the Hollywood Bowl,Movie,2017,2018-03-12,2018,3,TV-MA,52 min,52,minutes,United States,Devin Chanda,Music & Musicals,3/12/2018
s7250,Kyun! Ho Gaya Na,Movie,2004,2018-03-01,2018,3,TV-PG,165 min,165,minutes,India,Samir Karnik,"International Movies, Romantic Movies",3/1/2018
s7251,La Última Fiesta,Movie,2016,2017-02-01,2017,2,TV-MA,104 min,104,minutes,Argentina,"Leandro Mark, Nicolás Silbert","Comedies, International Movies",2/1/2017
s7244,Kuppivala,Movie,2017,2018-08-01,2018,8,TV-14,133 min,133,minutes,Not Given,Suresh Pillai,"Dramas, International Movies, Romantic Movies",8/1/2018
s7232,Krish Trish and Baltiboy: Oversmartness Never Pays,Movie,2017,2017-09-08,2017,9,TV-Y7,65 min,65,minutes,Not Given,Tilak Shetty,Children & Family Movies,9/8/2017
s7234,Krish Trish and Baltiboy: The Greatest Trick,Movie,2013,2017-09-08,2017,9,TV-Y7,60 min,60,minutes,Not Given,"Munjal Shroff, Tilak Shetty",Children & Family Movies,9/8/2017
s7253,La Bamba,Movie,1987,2020-01-01,2020,1,PG-13,109 min,109,minutes,United States,Luis Valdez,"Classic Movies, Dramas, Music & Musicals",1/1/2020
s7254,La Coppia dei Campioni,Movie,2016,2017-02-15,2017,2,TV-MA,88 min,88,minutes,Italy,Giulio Base,"Comedies, International Movies",2/15/2017
s7259,La Viuda Negra,TV Show,2016,2019-01-15,2019,1,TV-14,1 Season,1,seasons,Colombia,Alejandro Lozano,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",1/15/2019
s7260,Laal Rang,Movie,2016,2018-03-01,2018,3,TV-14,143 min,143,minutes,India,Syed Ahmad Afzal,"Dramas, International Movies, Thrillers",3/1/2018
s7261,Laddaland,Movie,2011,2018-09-07,2018,9,TV-MA,112 min,112,minutes,Thailand,Sopon Sukdapisit,"Horror Movies, International Movies",9/7/2018
s7262,Lady Bloodfight,Movie,2016,2017-08-05,2017,8,R,101 min,101,minutes,Hong Kong,Chris Nahon,Action & Adventure,8/5/2017
